step	line	cite	rev	method	kind	symbol	form	at	why	then
adocs/plan_todo/S117_swar_packed_eval_score.md	103	src/evaluation.cpp:463-464	7862f41	WALK	func	evaluate_pawns		evaluate_pawns		int mg_sum = 0; int eg_sum = 0;
adocs/plan_todo/S117_swar_packed_eval_score.md	103	src/evaluation.cpp:475-476	7862f41	WALK	func	evaluate_pawns		evaluate_pawns		mg_sum += difference * pawn_structure_mg[f]; eg_sum += difference * pawn_structure_eg[f];
adocs/plan_todo/S117_swar_packed_eval_score.md	104	src/evaluation.cpp:486-487	7862f41	WALK	func	evaluate_pawns		evaluate_pawns		mg_sum += difference * piece_placement_mg[f]; eg_sum += difference * piece_placement_eg[f];
adocs/plan_todo/S117_swar_packed_eval_score.md	104	src/evaluation.cpp:516-517	7862f41	WALK	func	evaluate_pawns		evaluate_pawns		mg_sum += passed_pawn_mg[bucket]; eg_sum += passed_pawn_eg[bucket];
adocs/plan_todo/S117_swar_packed_eval_score.md	105	src/evaluation.cpp:529-530	7862f41	WALK	func	evaluate_pawns		evaluate_pawns		mg_sum -= passed_pawn_mg[bucket]; eg_sum -= passed_pawn_eg[bucket];
adocs/plan_todo/S117_swar_packed_eval_score.md	106	src/evaluation.cpp:688-690	7862f41	WALK	func	evaluate_cheap		evaluate_cheap		int pawn_mg = 0; int pawn_eg = 0; evaluate_pawns<false>(board, &pawn_mg, &pawn_eg, nullptr, nullptr, nullptr);
adocs/plan_todo/S117_swar_packed_eval_score.md	107	src/evaluation.cpp:921-924	7862f41	WALK	func	evaluate_mobility_and_king_safety		evaluate_mobility_and_king_safety		int mobility_mg_sum = 0; int mobility_eg_sum = 0; int safety_mg_sum = 0; int safety_eg_sum = 0;
adocs/plan_todo/S117_swar_packed_eval_score.md	107	src/evaluation.cpp:958-959	7862f41	WALK	func	evaluate_mobility_and_king_safety		evaluate_mobility_and_king_safety		mobility_mg_sum += mover * count * mobility_mg[type]; mobility_eg_sum += mover * count * mobility_eg[type];
adocs/plan_todo/S117_swar_packed_eval_score.md	108	src/evaluation.cpp:967-968	7862f41	WALK	func	evaluate_mobility_and_king_safety		evaluate_mobility_and_king_safety		safety_mg_sum += defender * king_safety_mg[attacker]; safety_eg_sum += defender * king_safety_eg[attacker];
adocs/plan_todo/S117_swar_packed_eval_score.md	108	src/evaluation.cpp:976-979	7862f41	WALK	func	evaluate_mobility_and_king_safety		evaluate_mobility_and_king_safety		safety_mg_sum += defender * incidences * king_safety_mg[KS_ZONE_ATTACKS]; safety_eg_sum += defender * incidenc
adocs/plan_todo/S117_swar_packed_eval_score.md	109	src/evaluation.cpp:998-999	7862f41	WALK	func	evaluate_mobility_and_king_safety		evaluate_mobility_and_king_safety		safety_mg_sum += sign * features[f] * king_safety_mg[f]; safety_eg_sum += sign * features[f] * king_safety_eg[
adocs/plan_todo/S117_swar_packed_eval_score.md	110	src/evaluation.cpp:697-700	7862f41	WALK	func	evaluate_cheap		evaluate_cheap		const int positional = (((board->psqt_mg + pawn_mg) * phase) + ((board->psqt_eg + pawn_eg) * (GAME_PHASE_MAX -
adocs/plan_todo/S117_swar_packed_eval_score.md	110	src/evaluation.cpp:725-727	7862f41	WALK	func	evaluate_cheap		evaluate_cheap		const int tempo = ((tempo_mg * phase) + (tempo_eg * (GAME_PHASE_MAX - phase))) / GAME_PHASE_MAX;
adocs/plan_todo/S117_swar_packed_eval_score.md	111	src/evaluation.cpp:1008-1011	7862f41	WALK	func	evaluate_mobility_and_king_safety		evaluate_mobility_and_king_safety		const int mobility = (mobility_mg_sum * phase + mobility_eg_sum * endgame) / GAME_PHASE_MAX; const int safety 
adocs/plan_todo/S117_swar_packed_eval_score.md	113	src/evaluation.cpp:1013-1015	7862f41	WALK	func	evaluate_mobility_and_king_safety		evaluate_mobility_and_king_safety		if constexpr (collect) { if (mobility_out != nullptr) { *mobility_out = mobility; } if (safety_out != nullptr)
adocs/plan_todo/S117_swar_packed_eval_score.md	114	src/evaluation.cpp:1066-1083	7862f41	WALK	func	evaluate_expensive_terms		evaluate_expensive_terms		void evaluate_expensive_terms(const board_t* board, int* mobility, int* safety) { int counts[2][KS_FEATURE_COU
adocs/plan_todo/S117_swar_packed_eval_score.md	115	tools/eval_spread.cpp:174	7862f41	WALK	func	main		main		evaluate_expensive_terms(&game.board, &mobility, &safety);
adocs/plan_todo/S117_swar_packed_eval_score.md	115	tests/test_evaluation.cpp:466-498	7862f41	TITLE	title	evaluation: score		evaluation: score		// one part of it the shipping path also computes. S034. TEST_CASE_FIXTURE(eval_fixture_t, "the unclamped term
adocs/plan_todo/S117_swar_packed_eval_score.md	117	tests/test_evaluation.cpp:484-487	7862f41	TITLE	title	the unclamped terms are the engine's own		the unclamped terms are the engine's own		REQUIRE_MESSAGE( std::clamp(raw, -LAZY_EVAL_MARGIN, LAZY_EVAL_MARGIN) == applied, ("FEN: " + fen + " raw " + s
adocs/plan_todo/S117_swar_packed_eval_score.md	139	tests/test_evaluation.cpp:484-487	7862f41	TITLE	title	the unclamped terms are the engine's own		the unclamped terms are the engine's own		REQUIRE_MESSAGE( std::clamp(raw, -LAZY_EVAL_MARGIN, LAZY_EVAL_MARGIN) == applied, ("FEN: " + fen + " raw " + s
adocs/plan_todo/S117_swar_packed_eval_score.md	148	src/evaluation.cpp:1045	7862f41	WALK	func	evaluate_expensive		evaluate_expensive		const int bounded = std::clamp(score, -LAZY_EVAL_MARGIN, LAZY_EVAL_MARGIN);
adocs/plan_todo/S117_swar_packed_eval_score.md	160	tests/bench_eval.cpp:197-215	7862f41	WALK	func	main		main		int64_t checksum = 0; for (const bench_position_t& position : POSITIONS) { if (!load_FEN(position.fen, &game))
adocs/plan_todo/S117_swar_packed_eval_score.md	168	test_evaluation.cpp:483-486	7862f41	TITLE	title	the unclamped terms are the engine's own		the unclamped terms are the engine's own		REQUIRE_MESSAGE( std::clamp(raw, -LAZY_EVAL_MARGIN, LAZY_EVAL_MARGIN) == applied, ("FEN: " + fen + " raw " + s
adocs/plan_todo/S117_swar_packed_eval_score.md	171	tools/tuner.cpp:332-408	7862f41	WALK	func	write_tables		write_tables		fprintf(out, "const int mobility_%s[4] = {", (table == 0) ? "mg" : "eg"); for (size_t i = 0; i < MOBILITY_COUN
adocs/plan_todo/S117_swar_packed_eval_score.md	172	tools/eval_model.hpp:1045-1087	7862f41	WALK	func	starting_params		starting_params		inline void starting_params(double* params) { for (size_t i = 0; i < MATERIAL_COUNT; ++i) { params[i] = piece_
adocs/plan_todo/S117_swar_packed_eval_score.md	175	data_structures.hpp:284-288	7862f41	PHRASE	phrase	single move, so they are packed together and follow		single move, so they are packed together and follow	no enclosing definition	// Field order is deliberate. The scalars below are read and written on every // single move, so they are pack
adocs/plan_todo/S119_tt_cluster_layout.md	17	fastchess.sh:348	fe25f46	CHOSEN			`fastchess.sh` "option.Hash=16 option.Threads=1"			
adocs/plan_todo/S119_tt_cluster_layout.md	30	rating.sh:36	fe25f46	WALK	const	hash_mb				hash_mb=128
adocs/plan_todo/S120_eval_cache.md	86	src/evaluation.cpp:1051-1052	7504c3d	SPAN	func	evaluate	`src/evaluation.cpp` `evaluate` and `src/evaluation.cpp` `evaluate_cheap`	evaluate	also evaluate_cheap	int evaluate(const board_t* board) { return evaluate_cheap(board) + evaluate_expensive(board); }
adocs/plan_todo/S120_eval_cache.md	88	src/evaluation.cpp:1045	7504c3d	WALK	func	evaluate_expensive		evaluate_expensive		const int bounded = std::clamp(score, -LAZY_EVAL_MARGIN, LAZY_EVAL_MARGIN);
adocs/plan_todo/S120_eval_cache.md	89	src/search_params.hpp:208	7504c3d	WALK	xmacro	LAZY_EVAL_MARGIN		LAZY_EVAL_MARGIN		X(LAZY_EVAL_MARGIN, "LazyEvalMargin", 184, 0, 2000) \
adocs/plan_todo/S120_eval_cache.md	103	src/search.cpp:349	7504c3d	WALK	func	quiescence		quiescence		: evaluate_lazy(&game->board, alpha, beta, &static_eval_is_exact);
adocs/plan_todo/S120_eval_cache.md	107	tools/eval_model.hpp:914	7504c3d	WALK	func	evaluate		evaluate		inline double evaluate(const uint16_t* pieces,
adocs/plan_todo/S120_eval_cache.md	112	src/bitboard.cpp:878-880	7504c3d	WALK	func	make_move_impl		make_move_impl		board->active_color = them; board->hash ^= randoms->side_randoms[them];
adocs/plan_todo/S120_eval_cache.md	114	src/evaluation.cpp:1107	7504c3d	WALK	func	evaluate_lazy		evaluate_lazy		return cheap + evaluate_expensive(board);
adocs/plan_todo/S120_eval_cache.md	114	src/evaluation.cpp:1099-1100	7504c3d	WALK	func	evaluate_lazy		evaluate_lazy		if (cheap - LAZY_EVAL_MARGIN >= beta) { return cheap - LAZY_EVAL_MARGIN; } if (cheap + LAZY_EVAL_MARGIN <= alp
adocs/plan_todo/S120_eval_cache.md	133	src/evaluation.cpp:1099-1100	7504c3d	WALK	func	evaluate_lazy		evaluate_lazy		if (cheap - LAZY_EVAL_MARGIN >= beta) { return cheap - LAZY_EVAL_MARGIN; } if (cheap + LAZY_EVAL_MARGIN <= alp
adocs/plan_todo/S120_eval_cache.md	134	src/evaluation.cpp:1107	7504c3d	WALK	func	evaluate_lazy		evaluate_lazy		return cheap + evaluate_expensive(board);
adocs/plan_todo/S120_eval_cache.md	136	src/search.cpp:612	7504c3d	WALK	func	negamax		negamax		if (ply + 1 >= MAX_PLY) { return evaluate(&game->board); }
adocs/plan_todo/S120_eval_cache.md	136	src/search.cpp:720-723	7504c3d	WALK	func	negamax		negamax		const int static_eval = is_in_check ? TT_EVAL_NONE : ((tt_eval != TT_EVAL_NONE) ? tt_eval : evaluate(&game->bo
adocs/plan_todo/S120_eval_cache.md	151	src/search.cpp:335-337	7504c3d	WALK	func	quiescence		quiescence		// the field free to read. What is stored is the score and never a bound, so // this is strictly the better of
adocs/plan_todo/S120_eval_cache.md	153	src/evaluation.cpp:1099	7504c3d	WALK	func	evaluate_lazy		evaluate_lazy		if (cheap - LAZY_EVAL_MARGIN >= beta) { return cheap - LAZY_EVAL_MARGIN; }
adocs/plan_todo/S120_eval_cache.md	155	src/search.cpp:361	7504c3d	WALK	func	quiescence		quiescence		const int stored_eval = static_eval_is_exact ? static_eval : TT_EVAL_NONE;
adocs/plan_todo/S120_eval_cache.md	192	src/search_params.hpp:208	7504c3d	WALK	xmacro	LAZY_EVAL_MARGIN		LAZY_EVAL_MARGIN		X(LAZY_EVAL_MARGIN, "LazyEvalMargin", 184, 0, 2000) \
adocs/plan_todo/S120_eval_cache.md	200	src/bitboard.cpp:878-880	7504c3d	WALK	func	make_move_impl		make_move_impl		board->active_color = them; board->hash ^= randoms->side_randoms[them];
adocs/plan_todo/S120_eval_cache.md	207	src/chesso.cpp:1155	7504c3d	WALK	func	command_setoption		command_setoption		if (!args.empty() && args.front() == "value") {
adocs/plan_todo/S120_eval_cache.md	231	src/search.cpp:343-349	7504c3d	WALK	func	quiescence		quiescence		bool static_eval_is_exact = tt_entry != nullptr && tt_entry->eval != TT_EVAL_NONE; const int static_eval = sta
adocs/plan_todo/S125_pawn_structure_completion.md	32	adocs/plan.md:260-262	373e953	PHRASE	phrase	pawns with king distance (S123, +22.3 the largest		pawns with king distance (S123, +22.3 the largest	no enclosing definition	pawns with king distance (S123, +22.3 the largest single entry), the connected and phalanx pawn work (S125, +2
adocs/plan_todo/S125_pawn_structure_completion.md	35	adocs/plan.md:143-145	373e953	PHRASE	phrase	block to land after the pawn terms it caches are		block to land after the pawn terms it caches are	no enclosing definition	gravity as one verdict, persistence as a second; S118 moves out of the speed block to land after the pawn term
adocs/plan_todo/S125_pawn_structure_completion.md	42	adocs/plan_todo/S118_pawn_hash_table.md:15-19	373e953	PHRASE	phrase	implementer who cached a still-cheap pawn evaluation		implementer who cached a still-cheap pawn evaluation	no enclosing definition	implementer who cached a still-cheap pawn evaluation measured a **10 % slowdown**, and the reported ~10 % spee
adocs/plan_todo/S125_pawn_structure_completion.md	47	adocs/plan.md:374-375	373e953	CHOSEN			`adocs/plan.md` "backward, phalanx, supported and weak unopposed pawns join the three"			
adocs/plan_todo/S125_pawn_structure_completion.md	64	adocs/plan_todo/S118_pawn_hash_table.md:34-37	373e953	PHRASE	phrase	the bitboards at every node; this is a cache keyed		the bitboards at every node; this is a cache keyed	no enclosing definition	**This is not the pattern INV-4 forbids.** INV-4 is about terms rebuilt from the bitboards at every node; this
adocs/plan_todo/S131_quiescence_promotions.md	3	tests/test_search.cpp:993	7862f41	TITLE	title	a side in check may not stand pat		a side in check may not stand pat		TEST_CASE_FIXTURE(search_fixture_t, "a side in check may not stand pat")
adocs/plan_todo/S131_quiescence_promotions.md	3	tests/test_search.cpp:1067	7862f41	TITLE	title	mate is recognised at depth zero		mate is recognised at depth zero		TEST_CASE_FIXTURE(search_fixture_t, "mate is recognised at depth zero")
adocs/plan_todo/S131_quiescence_promotions.md	66	src/search.cpp:462-466	7862f41	WALK	func	quiescence		quiescence		// The filter still runs when out of check: generate_captures() also emits // promotions that capture nothing,
adocs/plan_todo/S131_quiescence_promotions.md	67	src/search.cpp:469	7862f41	WALK	func	quiescence		quiescence		if (!in_check && !MOVE_CAPTURE(moves[i])) { continue; }
adocs/plan_todo/S131_quiescence_promotions.md	72	src/bitboard.cpp:194	7862f41	WALK	func	generate_moves_body		generate_moves_body		const bb_t push_promotions = pushed & last_rank & check_mask;
adocs/plan_todo/S131_quiescence_promotions.md	73	src/bitboard.cpp:207-223	7862f41	WALK	func	generate_moves_body		generate_moves_body		const auto emit_promotions = [&](bb_t targets, int shift, move_t capture) { while (targets) { const index_t to
adocs/plan_todo/S131_quiescence_promotions.md	73	src/bitboard.cpp:229-244	7862f41	WALK	func	generate_moves_body		generate_moves_body		if constexpr (Type != GEN_CAPTURES) { emit_plain(quiet_pushes, push_shift, 0); emit_plain(double_pushed, 2 * p
adocs/plan_todo/S131_quiescence_promotions.md	74	src/bitboard.cpp:236	7862f41	WALK	func	generate_moves_body		generate_moves_body		emit_promotions(push_promotions, push_shift, 0);
adocs/plan_todo/S131_quiescence_promotions.md	75	src/bitboard.cpp:261-263	7862f41	WALK	func	generate_moves_body		generate_moves_body		if (is_promoting) { if constexpr (Type != GEN_QUIETS) { emit_promotions(BB_1 << to, push_shift, 0);
adocs/plan_todo/S131_quiescence_promotions.md	76	src/data_structures.hpp:130-133	7862f41	PHRASE	phrase	GEN_CAPTURES and GEN_QUIETS partition GEN_ALL exactly		GEN_CAPTURES and GEN_QUIETS partition GEN_ALL exactly	no enclosing definition	// GEN_CAPTURES and GEN_QUIETS partition GEN_ALL exactly: every legal move // belongs to one of them and none 
adocs/plan_todo/S131_quiescence_promotions.md	78	src/search.cpp:875	7862f41	WALK	func	negamax		negamax		size_t moves_count = generate_captures(game_tables(), &game->board, moves);
adocs/plan_todo/S131_quiescence_promotions.md	79	src/search.cpp:886-917	7862f41	WALK	func	negamax		negamax		for (size_t i = 0; i < moves_count; ++i) { scores[i] = score_move(game, state, moves[i], tt_move, ply, prev_mo
adocs/plan_todo/S131_quiescence_promotions.md	80	src/search.cpp:960-961	7862f41	WALK	func	negamax		negamax		if (ply > 0 && depth >= 3 && legal_moves_counter > 3 && !is_capture && !MOVE_PROMOTED(moves[i]) && !is_in_chec
adocs/plan_todo/S131_quiescence_promotions.md	81	src/search.cpp:469	7862f41	WALK	func	quiescence		quiescence		if (!in_check && !MOVE_CAPTURE(moves[i])) { continue; }
adocs/plan_todo/S131_quiescence_promotions.md	83	data_structures.hpp:148	7862f41	WALK	type	promotion_t		promotion_t		TO_QUEEN
adocs/plan_todo/S131_quiescence_promotions.md	85	src/search.cpp:486	7862f41	WALK	func	quiescence		quiescence		scores[count] = capture_score(&game->board, moves[i]);
adocs/plan_todo/S131_quiescence_promotions.md	86	src/evaluation.cpp:1125-1135	7862f41	WALK	func	capture_score		capture_score		int capture_score(const board_t* board, move_t move) { // An en-passant victim does not sit on the target squa
adocs/plan_todo/S131_quiescence_promotions.md	87	evaluation.cpp:41-43	7862f41	WALK	const	piece_values_abs		piece_values_abs		static constexpr int piece_values_abs[] = { MVV_PAWN, MVV_KNIGHT, MVV_BISHOP, MVV_ROOK, MVV_QUEEN, MVV_KING, M
adocs/plan_todo/S131_quiescence_promotions.md	88	data_structures.hpp:168	7862f41	WALK	type	piece_t		piece_t		EMPTY
adocs/plan_todo/S131_quiescence_promotions.md	89	search.cpp:458-460	7862f41	WALK	func	quiescence		quiescence		// Compacted to the front of the same array: captures only, or everything when // the move is forced. capture_
adocs/plan_todo/S131_quiescence_promotions.md	91	evaluation.cpp:1151-1158	7862f41	WALK	func	score_move		score_move		const int promotion_bonus = MOVE_PROMOTED(move) ? piece_values_abs[MOVE_PROMOTED(move)] : 0; if (MOVE_CAPTURE(
adocs/plan_todo/S131_quiescence_promotions.md	94	src/evaluation.cpp:1155	7862f41	WALK	func	score_move		score_move		return ORDER_CAPTURE + promotion_bonus + capture_score(&game->board, move);
adocs/plan_todo/S131_quiescence_promotions.md	101	src/bitboard.cpp:1168-1170	7862f41	WALK	func	capture_cannot_lose		capture_cannot_lose		const piece_t victim = board->squares[MOVE_TO(move)]; if (victim == EMPTY) { return false; }
adocs/plan_todo/S131_quiescence_promotions.md	102	src/search.cpp:481-484	7862f41	WALK	func	quiescence		quiescence		if (!in_check && !capture_cannot_lose(&game->board, moves[i]) && !see_ge(&game->board, moves[i], 0)) { continu
adocs/plan_todo/S131_quiescence_promotions.md	102	src/bitboard.cpp:1203-1204	7862f41	WALK	func	see_ge		see_ge		const piece_t captured = board->squares[to]; gain = (captured == EMPTY) ? 0 : see_value[piece_type_of(captured
adocs/plan_todo/S131_quiescence_promotions.md	104	src/bitboard.cpp:1209-1212	7862f41	WALK	func	see_ge		see_ge		if (MOVE_PROMOTED(move)) { gain += see_value[MOVE_PROMOTED(move)] - see_value[0]; on_square = MOVE_PROMOTED(mo
adocs/plan_todo/S131_quiescence_promotions.md	105	src/bitboard.cpp:1293	7862f41	WALK	func	see		see		gain[0] = (captured == EMPTY) ? 0 : see_value[piece_type_of(captured)];
adocs/plan_todo/S131_quiescence_promotions.md	105	src/bitboard.cpp:1300-1307	7862f41	WALK	func	see		see		if (MOVE_PROMOTED(move)) { // The pawn is not what gets recaptured, the new piece is, and the promotion // its
adocs/plan_todo/S131_quiescence_promotions.md	110	src/search.cpp:872-873	7862f41	WALK	func	negamax		negamax		const bool tt_move_is_quiet = (tt_move != 0) && !MOVE_CAPTURE(tt_move) && !MOVE_PROMOTED(tt_move);
adocs/plan_todo/S131_quiescence_promotions.md	112	src/search.cpp:621-655	7862f41	WALK	func	negamax		negamax		if (is_position_repeated(&game->history, &game->board)) { return DRAW_SCORE; } // The clock alone is not a dra
adocs/plan_todo/S131_quiescence_promotions.md	117	tests/test_search.cpp:917-931	7862f41	TITLE	title	search: quiescence		search: quiescence		static int quiesce(const std::string& fen, int alpha, int beta) { REQUIRE_MESSAGE(load_FEN(fen, &game), ("FEN:
adocs/plan_todo/S131_quiescence_promotions.md	118	search.cpp:302	7862f41	WALK	func	quiescence		quiescence		state->explored_nodes++;
adocs/plan_todo/S131_quiescence_promotions.md	130	src/search.cpp:469	7862f41	WALK	func	quiescence		quiescence		if (!in_check && !MOVE_CAPTURE(moves[i])) { continue; }
adocs/plan_todo/S131_quiescence_promotions.md	137	src/search.cpp:469	7862f41	WALK	func	quiescence		quiescence		if (!in_check && !MOVE_CAPTURE(moves[i])) { continue; }
adocs/plan_todo/S131_quiescence_promotions.md	138	src/search.cpp:462-466	7862f41	WALK	func	quiescence		quiescence		// The filter still runs when out of check: generate_captures() also emits // promotions that capture nothing,
adocs/plan_todo/S131_quiescence_promotions.md	141	tests/test_search.cpp:993-1027	7862f41	TITLE	title	a side in check may not stand pat		a side in check may not stand pat		TEST_CASE_FIXTURE(search_fixture_t, "a side in check may not stand pat") { // Black is ahead on material, so s
adocs/plan_todo/S131_quiescence_promotions.md	142	tests/test_search.cpp:1067-1079	7862f41	TITLE	title	mate is recognised at depth zero		mate is recognised at depth zero		TEST_CASE_FIXTURE(search_fixture_t, "mate is recognised at depth zero") { const std::string fen = "7k/6Q1/6K1/
adocs/plan_todo/S131_quiescence_promotions.md	165	src/search.cpp:446	7862f41	WALK	func	quiescence		quiescence		if (static_cast<int>(qply) >= MAX_QSEARCH_DEPTH) { return stand_pat; }
adocs/plan_todo/S131_quiescence_promotions.md	165	src/search_params.hpp:106	7862f41	WALK	xmacro	MAX_QSEARCH_DEPTH		MAX_QSEARCH_DEPTH		X(MAX_QSEARCH_DEPTH, "MaxQsearchDepth", 19, 1, 64) \
adocs/plan_todo/S131_quiescence_promotions.md	169	src/search.cpp:469	7862f41	WALK	func	quiescence		quiescence		if (!in_check && !MOVE_CAPTURE(moves[i])) { continue; }
adocs/plan_todo/S131_quiescence_promotions.md	195	src/search.cpp:481	7862f41	WALK	func	quiescence		quiescence		if (!in_check && !capture_cannot_lose(&game->board, moves[i]) &&
adocs/plan_todo/S131_quiescence_promotions.md	200	src/search.cpp:872-873	7862f41	WALK	func	negamax		negamax		const bool tt_move_is_quiet = (tt_move != 0) && !MOVE_CAPTURE(tt_move) && !MOVE_PROMOTED(tt_move);
adocs/plan_todo/S132_time_management_node_fraction.md	74	src/chesso.cpp:454-507	7504c3d	CHOSEN			`src/chesso.cpp` `compute_search_time_budget`			
adocs/plan_todo/S132_time_management_node_fraction.md	75	src/chesso.cpp:471-479	7504c3d	WALK	func	tokenize_input		tokenize_input		token = s.substr(pos_start, pos_end - pos_start); pos_start = pos_end + delim_len; if (token.size() > 0) { res
adocs/plan_todo/S132_time_management_node_fraction.md	76	src/chesso.cpp:481	7504c3d	WALK	func	tokenize_input		tokenize_input		}
adocs/plan_todo/S132_time_management_node_fraction.md	77	src/chesso.cpp:488-499	7504c3d	WALK	func	stop_search_after_ms		stop_search_after_ms		std::this_thread::sleep_for(time_to_sleep); // Check and store as one decision, so no [go] can slip between th
adocs/plan_todo/S132_time_management_node_fraction.md	77	src/chesso.cpp:482	7504c3d	CHOSEN			`src/chesso.cpp` `compute_search_time_budget`			
adocs/plan_todo/S132_time_management_node_fraction.md	78	src/chesso.cpp:504	7504c3d	HAND	func	compute_search_time_budget		compute_search_time_budget	paragraph names search_time_scale_percent	{
adocs/plan_todo/S132_time_management_node_fraction.md	78	src/chesso.cpp:510-534	7504c3d	CHOSEN			`src/chesso.cpp` `search_time_scale_percent`			
adocs/plan_todo/S132_time_management_node_fraction.md	81	src/chesso.cpp:864-879	7504c3d	WALK	func	iterative_deepening_search		iterative_deepening_search		// DEC-060 measured that a pruning rule's mate exposure is a property of // the bound the parent passes down r
adocs/plan_todo/S132_time_management_node_fraction.md	82	src/chesso.cpp:873-875	7504c3d	WALK	func	iterative_deepening_search		iterative_deepening_search		if (aspiration_ready && current_depth >= ASPIRATION_MIN_DEPTH) { alpha = aspiration_score - delta; beta = aspi
adocs/plan_todo/S132_time_management_node_fraction.md	83	src/chesso.cpp:920-927	7504c3d	WALK	func	iterative_deepening_search		iterative_deepening_search		result.uci_best_move = {MOVE_FROM(search_result.best_move), MOVE_TO(search_result.best_move), MOVE_PROMOTED(se
adocs/plan_todo/S132_time_management_node_fraction.md	84	src/chesso.cpp:1402	7504c3d	WALK	func	command_position		command_position		if (parsing_result.has_value()) {
adocs/plan_todo/S132_time_management_node_fraction.md	85	src/chesso.cpp:1380-1384	7504c3d	WALK	func	command_position		command_position		return false; } if (fields.size() == 4) { fen += " 0"; } if (fields.size() <= 5) { fen += " 1"; }
adocs/plan_todo/S132_time_management_node_fraction.md	86	src/chesso.cpp:1346-1350	7504c3d	WALK	func	command_position		command_position		if (token == "3frep") { set_position(THREE_FOLD_REP_POS); } if (token == "tricky") { set_position(TRICKY_POS);
adocs/plan_todo/S132_time_management_node_fraction.md	87	src/search_params.hpp:270-320	7504c3d	CHOSEN			`src/search_params.hpp` `TM_SOFT_PERCENT` to `src/search_params.hpp` `TM_SCALE_MIN_PERCENT`			
adocs/plan_todo/S132_time_management_node_fraction.md	90	src/data_structures.hpp:453	7504c3d	CHOSEN			`src/data_structures.hpp` `explored_nodes`			
adocs/plan_todo/S132_time_management_node_fraction.md	91	src/search.cpp:608	7504c3d	WALK	func	negamax		negamax		state->explored_nodes++;
adocs/plan_todo/S132_time_management_node_fraction.md	91	src/search.cpp:302	7504c3d	WALK	func	quiescence		quiescence		state->explored_nodes++;
adocs/plan_todo/S132_time_management_node_fraction.md	92	chesso.cpp:726	7504c3d	CHOSEN			`src/chesso.cpp` `iterative_deepening_search`			
adocs/plan_todo/S132_time_management_node_fraction.md	93	src/chesso.cpp:804	7504c3d	WALK	func	iterative_deepening_search		iterative_deepening_search		last_time_scale_percent = 100;
adocs/plan_todo/S132_time_management_node_fraction.md	94	src/search.cpp:896-1063	7504c3d	WALK	func	negamax		negamax		for (size_t i = 0;; ++i) { if (i == moves_count) { // The captures ran out without a cutoff, so the quiets are
adocs/plan_todo/S132_time_management_node_fraction.md	95	src/search.cpp:1041	7504c3d	WALK	func	negamax		negamax		if (ply == 0) { state->best_move = moves[i]; }
adocs/plan_todo/S132_time_management_node_fraction.md	95	src/search.cpp:1074	7504c3d	WALK	func	negamax		negamax		if (ply == 0) {
adocs/plan_todo/S132_time_management_node_fraction.md	96	src/search.cpp:917	7504c3d	WALK	func	negamax		negamax		if (!make_move(game, moves[i])) { continue; }
adocs/plan_todo/S132_time_management_node_fraction.md	97	src/search.cpp:994	7504c3d	WALK	func	negamax		negamax		unmake_move(game);
adocs/plan_todo/S132_time_management_node_fraction.md	98	src/search.cpp:915	7504c3d	HAND	func	negamax		negamax	paragraph names pick_next_move	pick_next_move(moves, scores, moves_count, i);
adocs/plan_todo/S132_time_management_node_fraction.md	100	chesso.cpp:674	7504c3d	CHOSEN			`src/chesso.cpp` `iterative_deepening_search`			
adocs/plan_todo/S132_time_management_node_fraction.md	101	src/chesso.cpp:774-795	7504c3d	WALK	func	iterative_deepening_search		iterative_deepening_search		tt_new_search(state.tt); std::atomic_bool never_stop = false; state.stop = &never_stop; const auto beguine_of_
adocs/plan_todo/S132_time_management_node_fraction.md	103	src/search.cpp:608	7504c3d	HAND	func	negamax		negamax	paragraph names search	state->explored_nodes++;
adocs/plan_todo/S132_time_management_node_fraction.md	104	src/search.cpp:822	7504c3d	WALK	func	negamax		negamax		if (!is_pv && !is_in_check && ply > 0 && prev_move != 0 &&
adocs/plan_todo/S132_time_management_node_fraction.md	108	src/chesso.cpp:864-879	7504c3d	WALK	func	iterative_deepening_search		iterative_deepening_search		// DEC-060 measured that a pruning rule's mate exposure is a property of // the bound the parent passes down r
adocs/plan_todo/S132_time_management_node_fraction.md	111	src/chesso.cpp:873-875	7504c3d	WALK	func	iterative_deepening_search		iterative_deepening_search		if (aspiration_ready && current_depth >= ASPIRATION_MIN_DEPTH) { alpha = aspiration_score - delta; beta = aspi
adocs/plan_todo/S132_time_management_node_fraction.md	113	chesso.cpp:71-93	7504c3d	CHOSEN			`src/chesso.cpp` `last_aspiration_failures` to `src/chesso.cpp` `last_time_scale_percent`			
adocs/plan_todo/S132_time_management_node_fraction.md	113	uci.hpp:144-153	7504c3d	CHOSEN			`src/uci.hpp` `uci_last_aspiration_failures` to `src/uci.hpp` `uci_last_time_scale_percent`			
adocs/plan_todo/S132_time_management_node_fraction.md	126	src/chesso.cpp:864	7504c3d	WALK	func	iterative_deepening_search		iterative_deepening_search		// DEC-060 measured that a pruning rule's mate exposure is a property of
adocs/plan_todo/S132_time_management_node_fraction.md	130	tests/test_engine.cpp:866-981	7504c3d	TITLE	title	uci reports the options the GUI needs		uci reports the options the GUI needs		uci_init(); stdout_capture_t capture; uci_process_line("uci"); REQUIRE(capture.contains("id name Chesso")); RE
